case_id,family,length,strategy,median_ns
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,hybrid-8,86041
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,hybrid-24,64666
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,hybrid-64,65542
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,best_fixed,65209
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,manual_rule,82292
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,decision_tree,83292
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,tree_plan_only,65042
52a74c8a0ac68fefc3e87519efb904b45bb8d0e91baa4695981114c867053418,skewed,39,oracle,64666
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,merge,97625
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,insertion,147166
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,hybrid-1,95375
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,hybrid-8,61125
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,hybrid-24,89875
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,hybrid-64,149083
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,best_fixed,91458
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,manual_rule,108542
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,decision_tree,82584
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,tree_plan_only,62417
7fc34b1925079ed1880792f1e5fd6e68438f9441f2ff494d3d3841dc12b0f928,reverse,39,oracle,61125
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,merge,60000
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,insertion,28500
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,hybrid-1,59167
