case_id,family,length,strategy,median_ns
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,hybrid-1,1267459
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,hybrid-8,962041
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,hybrid-24,883875
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,hybrid-64,935375
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,best_fixed,876459
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,manual_rule,965250
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,decision_tree,991167
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,tree_plan_only,864250
af9b0e387e95a2c374c5cbba33db4389d41ec3a7a9a157774d99c42b73584e41,skewed,263,oracle,883875
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,merge,61958
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,insertion,30916
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,hybrid-1,60667
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,hybrid-8,37792
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,hybrid-24,30917
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,hybrid-64,30959
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,best_fixed,30959
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,manual_rule,41667
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,decision_tree,42375
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,tree_plan_only,30709
302a33ec956ae4c5ee73b3928a2f055b0c811a2e35d8c65f9a536c7fd9cd59bf,skewed,23,oracle,30916
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,merge,268125
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,insertion,305500
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,hybrid-1,262125
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,hybrid-8,198833
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,hybrid-24,163375
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,hybrid-64,194292
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,best_fixed,163375
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,manual_rule,190458
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,decision_tree,189625
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,tree_plan_only,161584
9d43b3d61565d804feeeb2ec4dfe84bc280a38a3c84ef085d39b7b729e5e802a,random,71,oracle,163375
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,merge,837667
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,insertion,19194416
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,hybrid-1,801375
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,hybrid-8,660333
