case_id,shape,n,check_comparisons,comparisons,conditional_upper,ready,sorting_comparisons,strategy,upper,offline_profile_ns,median_e2e_ns,min_e2e_ns,max_e2e_ns,median_check_replay_ns
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,108,160,True,108,p002_merge_halves,160,234458,230500,223917,233666,1083
20261017-32-4_sorted_blocks,4_sorted_blocks,32,8,116,31,False,108,p003_guarded_merge,191,246208,230084,226083,243417,4041
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,113,180,True,113,p004_prefix_insertion_merge,180,263709,254083,251292,258291,917
20261017-32-4_sorted_blocks,4_sorted_blocks,32,17,137,83,False,120,p005_three_guarded,211,297458,268916,250833,273375,12708
20261017-32-4_sorted_blocks,4_sorted_blocks,32,28,88,92,True,60,p006_four_guarded,188,222042,183000,176666,184167,20750
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,131,192,True,131,p007_mixed_hybrid,192,301459,271333,261750,274000,1125
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,104,152,True,104,p028_split,152,239417,220208,215042,222000,1042
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,104,152,True,104,p031_nested,152,247167,217958,214458,222041,1750
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,94,160,True,94,p098_split,160,224667,205458,185750,206666,917
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,120,157,True,120,p024_split,157,289458,250625,248000,257000,1083
20261017-32-4_sorted_blocks,4_sorted_blocks,32,0,120,157,True,120,p027_nested,157,294917,256375,251583,256875,1709
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,264,384,True,264,single_merge,384,807084,833958,766750,855125,208
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,796,2016,True,796,single_insertion,2016,5061583,5210209,5160500,5774084,167
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,252,352,True,252,single_hybrid_4,352,842916,809375,801208,883333,167
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,243,416,True,243,single_hybrid_8,416,775083,798083,789750,994916,208
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,294,608,True,294,single_hybrid_16,608,925750,957250,922875,975708,167
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,448,1056,True,448,p000_two_insertion,1056,1785334,1709542,1633666,1732250,1417
20261017-64-3_sorted_blocks,3_sorted_blocks,64,31,295,126,False,264,p001_two_guarded,446,978417,823833,799708,844625,18416
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,264,384,True,264,p002_merge_halves,384,781250,804041,803166,857959,1458
20261017-64-3_sorted_blocks,3_sorted_blocks,64,21,285,63,False,264,p003_guarded_merge,447,766542,835084,804708,850791,9084
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,250,428,True,250,p004_prefix_insertion_merge,428,727333,768416,736209,787041,1000
20261017-64-3_sorted_blocks,3_sorted_blocks,64,61,166,168,True,105,p005_three_guarded,488,651542,639916,608166,655625,37500
20261017-64-3_sorted_blocks,3_sorted_blocks,64,45,245,188,False,200,p006_four_guarded,444,773833,776542,693042,809959,32792
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,207,441,True,207,p007_mixed_hybrid,441,771125,762000,717833,777209,1459
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,257,368,True,257,p028_split,368,870584,825542,789333,957750,1292
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,257,368,True,257,p031_nested,368,790833,816334,786459,828709,2167
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,246,376,True,246,p098_split,376,789291,735459,694125,749167,917
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,232,378,True,232,p024_split,378,1017708,778459,757334,795959,1333
20261017-64-3_sorted_blocks,3_sorted_blocks,64,0,232,378,True,232,p027_nested,378,766083,771875,738000,791833,2000
20261017-32-duplicates,duplicates,32,0,119,160,True,119,single_merge,160,254791,242042,220917,274125,208
20261017-32-duplicates,duplicates,32,0,265,496,True,265,single_insertion,496,915833,908167,869625,934458,208
20261017-32-duplicates,duplicates,32,0,117,144,True,117,single_hybrid_4,144,247875,226166,212666,246750,167
20261017-32-duplicates,duplicates,32,0,125,176,True,125,single_hybrid_8,176,262875,252167,227792,259291,167
20261017-32-duplicates,duplicates,32,0,166,272,True,166,single_hybrid_16,272,407833,368875,347750,398666,167
20261017-32-duplicates,duplicates,32,0,166,272,True,166,p000_two_insertion,272,416208,376625,353000,529334,1000
20261017-32-duplicates,duplicates,32,6,125,62,False,119,p001_two_guarded,190,258792,245250,229834,253334,5125
20261017-32-duplicates,duplicates,32,0,119,160,True,119,p002_merge_halves,160,243917,232958,221833,290041,1041
20261017-32-duplicates,duplicates,32,4,123,31,False,119,p003_guarded_merge,191,246000,247625,234500,248292,2333
20261017-32-duplicates,duplicates,32,0,119,180,True,119,p004_prefix_insertion_merge,180,256166,246416,237500,369750,875
20261017-32-duplicates,duplicates,32,9,127,83,False,118,p005_three_guarded,211,291416,262458,238875,266875,8000
20261017-32-duplicates,duplicates,32,13,132,92,False,119,p006_four_guarded,188,299375,245917,232000,251916,12041
20261017-32-duplicates,duplicates,32,0,126,192,True,126,p007_mixed_hybrid,192,425333,257042,241250,270000,1000
20261017-32-duplicates,duplicates,32,0,117,152,True,117,p028_split,152,277916,234458,213958,238417,1084
20261017-32-duplicates,duplicates,32,0,117,152,True,117,p031_nested,152,239125,239417,212875,247417,1708
20261017-32-duplicates,duplicates,32,0,120,160,True,120,p098_split,160,236583,230375,223541,244166,917
20261017-32-duplicates,duplicates,32,0,117,157,True,117,p024_split,157,255834,242292,223584,252833,1000
20261017-32-duplicates,duplicates,32,0,117,157,True,117,p027_nested,157,267208,232584,219959,405250,1625
edge-odd,edge_odd,9,0,19,36,True,19,single_merge,36,30708,24000,21541,24167,209
edge-odd,edge_odd,9,0,24,36,True,24,single_insertion,36,36166,30458,27209,30542,208
edge-odd,edge_odd,9,0,19,24,True,19,single_hybrid_4,24,35917,22583,20292,22875,208
edge-odd,edge_odd,9,0,20,25,True,20,single_hybrid_8,25,35084,22750,20459,22958,208
edge-odd,edge_odd,9,0,24,36,True,24,single_hybrid_16,36,43291,30333,27583,30458,167
edge-odd,edge_odd,9,0,20,25,True,20,p000_two_insertion,25,36667,22875,20792,23375,875
edge-odd,edge_odd,9,3,22,16,False,19,p001_two_guarded,39,34666,27500,24875,27584,3125
edge-odd,edge_odd,9,0,19,32,True,19,p002_merge_halves,32,30125,24125,21917,24291,875
edge-odd,edge_odd,9,1,20,8,False,19,p003_guarded_merge,44,30292,24958,22291,25250,1000
edge-odd,edge_odd,9,0,23,37,True,23,p004_prefix_insertion_merge,37,38667,30125,27250,30292,917
edge-odd,edge_odd,9,5,22,21,False,17,p005_three_guarded,39,41500,26708,24417,27167,5334
edge-odd,edge_odd,9,5,23,23,False,18,p006_four_guarded,35,46208,28625,25625,28917,6292
edge-odd,edge_odd,9,0,20,27,True,20,p007_mixed_hybrid,27,35333,21834,21500,23875,916
edge-odd,edge_odd,9,0,19,30,True,19,p028_split,30,33667,21375,21208,23708,916
edge-odd,edge_odd,9,0,19,28,True,19,p031_nested,28,39333,21833,21667,24041,1500
edge-odd,edge_odd,9,0,20,34,True,20,p098_split,34,40791,25083,24583,27792,833
edge-odd,edge_odd,9,0,20,27,True,20,p024_split,27,38875,25959,23250,26083,834
edge-odd,edge_odd,9,0,20,26,True,20,p027_nested,26,41500,26458,23833,26584,1500
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,95,160,True,95,single_merge,160,208625,184000,179292,247833,209
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,162,496,True,162,single_insertion,496,522875,508750,499416,532500,167
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,87,144,True,87,single_hybrid_4,144,209584,180959,160875,196917,166
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,75,176,True,75,single_hybrid_8,176,170917,161083,159292,167916,167
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,61,272,True,61,single_hybrid_16,272,172375,160125,150000,162958,167
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,61,272,True,61,p000_two_insertion,272,179250,166667,161750,180875,1042
20261017-32-2_sorted_blocks,2_sorted_blocks,32,30,61,62,True,31,p001_two_guarded,190,151458,124292,117125,152542,18000
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,95,160,True,95,p002_merge_halves,160,234833,189875,184875,198875,1125
20261017-32-2_sorted_blocks,2_sorted_blocks,32,16,111,31,False,95,p003_guarded_merge,191,216375,207750,195291,210667,7875
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,93,180,True,93,p004_prefix_insertion_merge,180,192250,171875,165542,178209,917
20261017-32-2_sorted_blocks,2_sorted_blocks,32,25,90,83,False,65,p005_three_guarded,211,215166,144583,143750,160416,16708
20261017-32-2_sorted_blocks,2_sorted_blocks,32,28,75,92,True,47,p006_four_guarded,188,371875,138416,135792,138958,21209
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,104,192,True,104,p007_mixed_hybrid,192,217291,186250,180750,204000,1000
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,91,152,True,91,p028_split,152,198542,175667,170416,191959,1042
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,91,152,True,91,p031_nested,152,223083,183208,171042,187042,1709
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,81,160,True,81,p098_split,160,181500,164625,156666,186083,917
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,103,157,True,103,p024_split,157,234292,211334,201833,349000,1041
20261017-32-2_sorted_blocks,2_sorted_blocks,32,0,103,157,True,103,p027_nested,157,244375,214375,203125,399875,1708
20260906-32-sorted,sorted,32,0,80,160,True,80,single_merge,160,133083,127459,115875,128042,209
20260906-32-sorted,sorted,32,0,31,496,True,31,single_insertion,496,111625,103625,93416,109916,208
20260906-32-sorted,sorted,32,0,72,144,True,72,single_hybrid_4,144,137375,108583,106917,111583,167
20260906-32-sorted,sorted,32,0,60,176,True,60,single_hybrid_8,176,110333,93250,91000,96417,167
20260906-32-sorted,sorted,32,0,46,272,True,46,single_hybrid_16,272,100333,89792,87000,92250,208
20260906-32-sorted,sorted,32,0,46,272,True,46,p000_two_insertion,272,95417,92209,88292,92417,1041
20260906-32-sorted,sorted,32,30,46,62,True,16,p001_two_guarded,190,85125,53709,49166,53792,18000
20260906-32-sorted,sorted,32,0,80,160,True,80,p002_merge_halves,160,136125,127708,120542,130333,1166
20260906-32-sorted,sorted,32,31,31,31,True,0,p003_guarded_merge,191,43750,18375,18292,18917,14708
20260906-32-sorted,sorted,32,0,67,180,True,67,p004_prefix_insertion_merge,180,116375,108125,101375,113958,917
20260906-32-sorted,sorted,32,29,50,83,True,21,p005_three_guarded,211,89417,55542,52708,66250,19250
20260906-32-sorted,sorted,32,28,60,92,True,32,p006_four_guarded,188,115500,79333,79125,80292,21125
20260906-32-sorted,sorted,32,0,56,192,True,56,p007_mixed_hybrid,192,112208,88750,88375,92166,1042
20260906-32-sorted,sorted,32,0,76,152,True,76,p028_split,152,139292,113417,108334,135125,1083
20260906-32-sorted,sorted,32,0,76,152,True,76,p031_nested,152,138916,118250,108083,119250,1750
20260906-32-sorted,sorted,32,0,66,160,True,66,p098_split,160,125541,103000,94291,103500,917
20260906-32-sorted,sorted,32,0,80,157,True,80,p024_split,157,171875,139541,136125,140042,1084
20260906-32-sorted,sorted,32,0,80,157,True,80,p027_nested,157,174000,131834,127083,140041,1750
20260906-64-sorted,sorted,64,0,192,384,True,192,single_merge,384,432334,381500,357375,386792,208
20260906-64-sorted,sorted,64,0,63,2016,True,63,single_insertion,2016,426666,407125,372708,566834,209
20260906-64-sorted,sorted,64,0,176,352,True,176,single_hybrid_4,352,398417,356625,324042,385583,167
20260906-64-sorted,sorted,64,0,152,416,True,152,single_hybrid_8,416,340791,327583,303750,333916,208
20260906-64-sorted,sorted,64,0,124,608,True,124,single_hybrid_16,608,320042,315292,303083,335375,167
20260906-64-sorted,sorted,64,0,94,1056,True,94,p000_two_insertion,1056,332459,320708,297166,331875,1417
20260906-64-sorted,sorted,64,62,94,126,True,32,p001_two_guarded,446,209875,156750,140000,171834,36458
20260906-64-sorted,sorted,64,0,192,384,True,192,p002_merge_halves,384,399417,395667,374125,508000,1750
20260906-64-sorted,sorted,64,63,63,63,True,0,p003_guarded_merge,447,84125,35167,32541,36125,29291
20260906-64-sorted,sorted,64,0,171,428,True,171,p004_prefix_insertion_merge,428,385416,350250,325750,574792,1292
20260906-64-sorted,sorted,64,61,103,168,True,42,p005_three_guarded,488,235750,153416,141750,163625,37834
20260906-64-sorted,sorted,64,60,124,188,True,64,p006_four_guarded,444,534208,222791,222166,240250,42417
20260906-64-sorted,sorted,64,0,144,441,True,144,p007_mixed_hybrid,441,319166,286375,278375,302667,1541
20260906-64-sorted,sorted,64,0,184,368,True,184,p028_split,368,399667,362917,360416,370084,1459
20260906-64-sorted,sorted,64,0,184,368,True,184,p031_nested,368,445166,375000,362958,389250,2375
20260906-64-sorted,sorted,64,0,166,376,True,166,p098_split,376,344791,312250,309000,321666,958
20260906-64-sorted,sorted,64,0,192,378,True,192,p024_split,378,550959,448875,425458,462916,1375
20260906-64-sorted,sorted,64,0,192,378,True,192,p027_nested,378,490250,452292,443792,578958,2250
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,46,64,True,46,single_merge,64,87625,77208,71083,80666,209
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,73,120,True,73,single_insertion,120,133500,145459,140791,159833,208
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,46,56,True,46,single_hybrid_4,56,75541,70958,64791,149083,166
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,50,72,True,50,single_hybrid_8,72,75334,74917,70208,85667,167
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,73,120,True,73,single_hybrid_16,120,182875,147209,129542,156334,208
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,50,72,True,50,p000_two_insertion,72,93208,73125,68291,88625,834
20261017-16-3_sorted_blocks,3_sorted_blocks,16,7,53,30,False,46,p001_two_guarded,78,90959,77709,71875,78917,5083
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,46,64,True,46,p002_merge_halves,64,75417,71500,65250,83125,875
20261017-16-3_sorted_blocks,3_sorted_blocks,16,5,51,15,False,46,p003_guarded_merge,79,94708,72709,67167,80875,2625
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,48,68,True,48,p004_prefix_insertion_merge,68,78083,70583,66958,93458,917
20261017-16-3_sorted_blocks,3_sorted_blocks,16,13,38,40,True,25,p005_three_guarded,88,72209,53375,50167,56209,8666
20261017-16-3_sorted_blocks,3_sorted_blocks,16,9,47,44,False,38,p006_four_guarded,76,82167,68125,62042,71042,8833
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,48,80,True,48,p007_mixed_hybrid,80,84792,70750,69500,79000,834
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,45,60,True,45,p028_split,60,78000,62750,62000,83833,875
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,45,60,True,45,p031_nested,60,77625,69375,65417,76708,1541
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,50,88,True,50,p098_split,88,89875,83458,81167,162708,792
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,39,62,True,39,p024_split,62,74000,58625,55375,141042,834
20261017-16-3_sorted_blocks,3_sorted_blocks,16,0,39,62,True,39,p027_nested,62,77125,64000,57083,69500,1417
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,249,384,True,249,single_merge,384,813916,781792,778959,800625,208
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,914,2016,True,914,single_insertion,2016,6154250,6102625,6094083,6235792,208
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,233,352,True,233,single_hybrid_4,352,768416,748042,726208,814333,208
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,209,416,True,209,single_hybrid_8,416,751542,719666,662708,734917,166
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,181,608,True,181,single_hybrid_16,608,726417,712083,672833,723084,167
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,393,1056,True,393,p000_two_insertion,1056,1536000,1495792,1454041,1767042,1292
20261017-64-4_sorted_blocks,4_sorted_blocks,64,32,281,126,False,249,p001_two_guarded,446,892709,828542,807250,845042,19583
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,249,384,True,249,p002_merge_halves,384,799875,798750,790667,863375,1416
20261017-64-4_sorted_blocks,4_sorted_blocks,64,16,265,63,False,249,p003_guarded_merge,447,856667,824791,802125,1030875,7875
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,269,428,True,269,p004_prefix_insertion_merge,428,849041,858667,818208,884542,1000
20261017-64-4_sorted_blocks,4_sorted_blocks,64,33,312,168,False,279,p005_three_guarded,488,997375,947291,888000,972375,22792
20261017-64-4_sorted_blocks,4_sorted_blocks,64,60,181,188,True,121,p006_four_guarded,444,734166,640625,590333,677834,42041
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,275,441,True,275,p007_mixed_hybrid,441,962458,935625,925541,945458,1458
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,241,368,True,241,p028_split,368,821000,788625,774208,987292,1375
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,241,368,True,241,p031_nested,368,828792,810875,772209,905334,2167
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,263,376,True,263,p098_split,376,985417,942542,843875,989459,1000
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,277,378,True,277,p024_split,378,953500,862792,847208,905000,1375
20261017-64-4_sorted_blocks,4_sorted_blocks,64,0,277,378,True,277,p027_nested,378,958917,897583,864583,926500,2125
20261017-32-sorted,sorted,32,0,80,160,True,80,single_merge,160,136125,128375,125333,128542,250
20261017-32-sorted,sorted,32,0,31,496,True,31,single_insertion,496,116792,99083,97041,102000,167
20261017-32-sorted,sorted,32,0,72,144,True,72,single_hybrid_4,144,138417,109625,107541,112042,208
20261017-32-sorted,sorted,32,0,60,176,True,60,single_hybrid_8,176,106583,96583,96292,97542,209
20261017-32-sorted,sorted,32,0,46,272,True,46,single_hybrid_16,272,100500,92792,90500,93416,167
20261017-32-sorted,sorted,32,0,46,272,True,46,p000_two_insertion,272,103666,88792,83333,101750,1042
20261017-32-sorted,sorted,32,30,46,62,True,16,p001_two_guarded,190,86875,50583,47833,53625,18250
20261017-32-sorted,sorted,32,0,80,160,True,80,p002_merge_halves,160,131917,128375,120792,132500,1125
20261017-32-sorted,sorted,32,31,31,31,True,0,p003_guarded_merge,191,42916,18542,18167,18583,14666
20261017-32-sorted,sorted,32,0,67,180,True,67,p004_prefix_insertion_merge,180,119833,108000,107125,115834,917
20261017-32-sorted,sorted,32,29,50,83,True,21,p005_three_guarded,211,93459,58000,57792,61250,19291
20261017-32-sorted,sorted,32,28,60,92,True,32,p006_four_guarded,188,119875,79458,71333,79959,21292
20261017-32-sorted,sorted,32,0,56,192,True,56,p007_mixed_hybrid,192,109666,84750,82417,89667,1084
20261017-32-sorted,sorted,32,0,76,152,True,76,p028_split,152,139166,119833,119708,130500,1083
20261017-32-sorted,sorted,32,0,76,152,True,76,p031_nested,152,143208,119208,109958,120083,1750
20261017-32-sorted,sorted,32,0,66,160,True,66,p098_split,160,126167,100917,97250,116583,958
20261017-32-sorted,sorted,32,0,80,157,True,80,p024_split,157,166583,140042,136458,153209,1083
20261017-32-sorted,sorted,32,0,80,157,True,80,p027_nested,157,176375,140750,140416,143583,1791
20260906-128-duplicates,duplicates,128,0,699,896,True,699,single_merge,896,3060125,3149792,2876792,3171959,208
20260906-128-duplicates,duplicates,128,0,3255,8128,True,3255,single_insertion,8128,45663458,45567084,44771916,46325875,208
20260906-128-duplicates,duplicates,128,0,704,832,True,704,single_hybrid_4,832,3187250,3142500,2938916,4175500,208
20260906-128-duplicates,duplicates,128,0,721,960,True,721,single_hybrid_8,960,3238042,3119333,3001792,3223916,208
20260906-128-duplicates,duplicates,128,0,838,1344,True,838,single_hybrid_16,1344,3619125,3569042,3415584,3655542,167
20260906-128-duplicates,duplicates,128,0,1969,4160,True,1969,p000_two_insertion,4160,14322584,14464500,14271542,14988375,1709
20260906-128-duplicates,duplicates,128,4,703,254,False,699,p001_two_guarded,1022,2824917,3093834,2890084,3582416,4583
20260906-128-duplicates,duplicates,128,0,699,896,True,699,p002_merge_halves,896,2830875,3087167,2946625,3592292,1875
20260906-128-duplicates,duplicates,128,1,700,127,False,699,p003_guarded_merge,1023,2887834,3187833,2813250,3271875,1000
20260906-128-duplicates,duplicates,128,0,760,996,True,760,p004_prefix_insertion_merge,996,3528125,3865584,3486917,3978625,1083
20260906-128-duplicates,duplicates,128,3,704,339,False,701,p005_three_guarded,1107,2964625,3181500,2930875,3502792,5417
20260906-128-duplicates,duplicates,128,7,706,380,False,699,p006_four_guarded,1020,2968000,3222958,2798500,3236791,9333
20260906-128-duplicates,duplicates,128,0,746,1010,True,746,p007_mixed_hybrid,1010,3202167,3349292,3074250,3455083,1541
20260906-128-duplicates,duplicates,128,0,701,864,True,701,p028_split,864,3040333,3052167,3036583,3231333,1708
20260906-128-duplicates,duplicates,128,0,701,864,True,701,p031_nested,864,3029917,3100208,3043166,3188583,2542
20260906-128-duplicates,duplicates,128,0,741,904,True,741,p098_split,904,3561417,3587333,3489125,3734750,1083
20260906-128-duplicates,duplicates,128,0,711,885,True,711,p024_split,885,3347458,3340292,3082250,3411500,2000
20260906-128-duplicates,duplicates,128,0,711,885,True,711,p027_nested,885,3364167,3344208,3141375,3371583,2792
20260906-128-sorted,sorted,128,0,448,896,True,448,single_merge,896,1257459,1252792,1251625,1267666,209
20260906-128-sorted,sorted,128,0,127,8128,True,127,single_insertion,8128,1655750,1667166,1640125,1694500,209
20260906-128-sorted,sorted,128,0,416,832,True,416,single_hybrid_4,832,1267125,1173333,1158334,1181000,208
20260906-128-sorted,sorted,128,0,368,960,True,368,single_hybrid_8,960,1136000,1103792,1008875,1139875,167
20260906-128-sorted,sorted,128,0,312,1344,True,312,single_hybrid_16,1344,1083292,1015750,1001333,1071417,208
20260906-128-sorted,sorted,128,0,190,4160,True,190,p000_two_insertion,4160,1251750,1222333,1174334,1258250,1792
20260906-128-sorted,sorted,128,126,190,254,True,64,p001_two_guarded,1022,617125,504667,499416,515208,72208
20260906-128-sorted,sorted,128,0,448,896,True,448,p002_merge_halves,896,1275791,1248959,1208292,1256500,2750
20260906-128-sorted,sorted,128,127,127,127,True,0,p003_guarded_merge,1023,174000,72125,71292,72709,58875
20260906-128-sorted,sorted,128,0,419,996,True,419,p004_prefix_insertion_merge,996,1197209,1182792,1143084,1206833,1875
20260906-128-sorted,sorted,128,125,210,339,True,85,p005_three_guarded,1107,601667,481125,473208,486958,76334
20260906-128-sorted,sorted,128,124,252,380,True,128,p006_four_guarded,1020,875333,742375,723917,766333,84917
20260906-128-sorted,sorted,128,0,352,1010,True,352,p007_mixed_hybrid,1010,1003709,930208,915458,961709,2416
20260906-128-sorted,sorted,128,0,432,864,True,432,p028_split,864,1271334,1196708,1179292,1216667,1792
20260906-128-sorted,sorted,128,0,432,864,True,432,p031_nested,864,1327125,1212500,1146459,1230916,2916
20260906-128-sorted,sorted,128,0,390,904,True,390,p098_split,904,1187250,1046750,1029917,1054375,1042
20260906-128-sorted,sorted,128,0,448,885,True,448,p024_split,885,1622166,1564834,1537334,1567291,1958
20260906-128-sorted,sorted,128,0,448,885,True,448,p027_nested,885,1628750,1550500,1544334,1582584,2917
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,250,384,True,250,single_merge,384,837541,802042,766625,804292,208
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,825,2016,True,825,single_insertion,2016,5585833,5525792,5500625,5617000,208
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,234,352,True,234,single_hybrid_4,352,843291,766541,739208,803292,208
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,210,416,True,210,single_hybrid_8,416,716584,728416,719208,746083,208
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,182,608,True,182,single_hybrid_16,608,665709,717250,709584,723500,208
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,387,1056,True,387,p000_two_insertion,1056,1488542,1565917,1540750,1582375,1417
20260906-64-4_sorted_blocks,4_sorted_blocks,64,32,282,126,False,250,p001_two_guarded,446,815834,816917,741166,827166,19458
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,250,384,True,250,p002_merge_halves,384,793667,795042,747333,811541,1542
20260906-64-4_sorted_blocks,4_sorted_blocks,64,16,266,63,False,250,p003_guarded_merge,447,798167,802875,778917,816125,7834
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,264,428,True,264,p004_prefix_insertion_merge,428,802667,812167,791375,826209,1084
20260906-64-4_sorted_blocks,4_sorted_blocks,64,33,311,168,False,278,p005_three_guarded,488,957292,924958,914209,939167,22791
20260906-64-4_sorted_blocks,4_sorted_blocks,64,60,182,188,True,122,p006_four_guarded,444,704167,639375,584375,645833,41917
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,274,441,True,274,p007_mixed_hybrid,441,944375,905416,848084,926709,1541
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,242,368,True,242,p028_split,368,841041,768792,757458,780250,1416
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,242,368,True,242,p031_nested,368,769667,780542,751875,783375,2292
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,262,376,True,262,p098_split,376,878333,900166,884208,926250,1041
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,278,378,True,278,p024_split,378,915458,903333,889250,932250,1500
20260906-64-4_sorted_blocks,4_sorted_blocks,64,0,278,378,True,278,p027_nested,378,916875,902667,888458,935542,2292
20260906-16-duplicates,duplicates,16,0,45,64,True,45,single_merge,64,92584,63750,60084,68750,208
20260906-16-duplicates,duplicates,16,0,66,120,True,66,single_insertion,120,140291,134958,116958,141041,209
20260906-16-duplicates,duplicates,16,0,49,56,True,49,single_hybrid_4,56,95375,73167,60500,80875,208
20260906-16-duplicates,duplicates,16,0,57,72,True,57,single_hybrid_8,72,92833,93958,72666,113750,208
20260906-16-duplicates,duplicates,16,0,66,120,True,66,single_hybrid_16,120,136792,141500,122375,228708,209
20260906-16-duplicates,duplicates,16,0,57,72,True,57,p000_two_insertion,72,97084,87916,80500,175458,1000
20260906-16-duplicates,duplicates,16,3,48,30,False,45,p001_two_guarded,78,84250,71834,64042,88125,3458
20260906-16-duplicates,duplicates,16,0,45,64,True,45,p002_merge_halves,64,77417,72459,65000,181125,959
20260906-16-duplicates,duplicates,16,1,46,15,False,45,p003_guarded_merge,79,74666,68167,67875,105875,1042
20260906-16-duplicates,duplicates,16,0,49,68,True,49,p004_prefix_insertion_merge,68,83292,74750,72333,98125,917
20260906-16-duplicates,duplicates,16,6,46,40,False,40,p005_three_guarded,88,85792,71083,69375,75958,6500
20260906-16-duplicates,duplicates,16,5,50,44,False,45,p006_four_guarded,76,91584,74542,68791,84750,6917
20260906-16-duplicates,duplicates,16,0,52,80,True,52,p007_mixed_hybrid,80,103083,89708,81709,111042,959
20260906-16-duplicates,duplicates,16,0,47,60,True,47,p028_split,60,83291,70083,68459,73000,958
20260906-16-duplicates,duplicates,16,0,47,60,True,47,p031_nested,60,90583,70083,64750,86208,1625
20260906-16-duplicates,duplicates,16,0,57,88,True,57,p098_split,88,111167,97625,96250,100417,917
20260906-16-duplicates,duplicates,16,0,45,62,True,45,p024_split,62,92750,75583,71708,78667,958
20260906-16-duplicates,duplicates,16,0,45,62,True,45,p027_nested,62,100083,71750,70292,72833,1708
