case_id,family,length,strategy,median_ns
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,hybrid-8,37812.5
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,hybrid-24,29604.0
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,hybrid-64,29395.5
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,best_fixed,28479.5
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,manual_rule,41125.0
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,decision_tree,43375.0
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,tree_plan_only,29958.5
461cb2142f43b726e0154c32b098572cd99c7a71f45b6f9b3f230549e867d32f,random,23,oracle,29395.5
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,merge,65354.5
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,insertion,28104.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,hybrid-1,60896.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,hybrid-8,37771.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,hybrid-24,27833.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,hybrid-64,27520.5
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,best_fixed,27625.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,manual_rule,39958.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,decision_tree,40687.5
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,tree_plan_only,29625.0
927b6c9b7fcc9338020d637f2cedfd8658692b9215c4cc99b8215781c511fbf4,duplicates,23,oracle,27520.5
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,merge,85208.5
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,insertion,12354.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,hybrid-1,109562.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,hybrid-8,52812.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,hybrid-24,25958.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,hybrid-64,13458.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,best_fixed,25292.0
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,manual_rule,34166.5
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,decision_tree,33041.5
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,tree_plan_only,13208.5
5872773294e14fc9c43bb9d50df3854407d946217883cc6b832edb7795dc1498,sorted,39,oracle,12354.0
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,merge,47666.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,insertion,8604.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,hybrid-1,50604.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,hybrid-8,24333.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,hybrid-24,7916.0
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,hybrid-64,7708.0
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,best_fixed,7874.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,manual_rule,18145.5
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,decision_tree,18604.0
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,tree_plan_only,8125.0
1ab27f22760efce1196d575b62f97040dc58f6edbb67fdd4a01957966ed917bf,nearly_sorted,23,oracle,7708.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,merge,99271.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,insertion,162125.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-1,95750.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-8,63166.5
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-24,87833.5
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,hybrid-64,159958.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,best_fixed,93396.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,manual_rule,106896.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,decision_tree,79771.0
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,tree_plan_only,60437.5
9667390e8fb8cab4db37f308b58a35749d106558b5bd810d994d7d2d0a58d21c,reverse,39,oracle,63166.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,merge,124770.5
